Zone_ID;Zone_ID_Name;geocod_query;location;point;Lat;Lon;geometry;Lat_ETRS89;Lon_ETRS89;CLOSE_NODE;0;1;2;3;4;jointly_zones;ZONE_CS_newID_132Z;ZONE_CS_newID_132Z_CAT;ZONE_CS_newID_132Z_CATint;M1LABELS_LP_AdjMatGeoNetDist;ZONE_CS_133Z_correcao;ZONE_CS_133Z_correcao_2
10331;Quintãs;Quintãs, Aradas, Aveiro, Portugal;Viela da Quinta, 3810-164, Portugal;(40.6178803, -8.6373049);40.6178803;-8.6373049;POINT (-42664.799750254875 105565.75386558862);105565.75386558862;-42664.799750254875;1492490211;10331.0;;;;;[10331];10331;0;0;;;10331_
10332;Verdemilho;Verdemilho, Aradas, Aveiro, Portugal;Verdemilho, 3810-384 Aveiro, Portugal;(40.6182926, -8.655233299999999);40.6182926;-8.655233299999999;POINT (-44181.6245546741 105620.38458755965);105620.38458755965;-44181.6245546741;4736412822;10332.0;10379.0;;;;[10332, 10379];10332_10379;1;1;;;10332_10379_
10333;Quinta Picado;Quinta Picado, Aradas, Aveiro, Portugal;Q.ta do Picado, 3810-474 Aveiro, Portugal;(40.5949896, -8.623591);40.5949896;-8.623591;POINT (-41518.49692719727 103017.25383374798);103017.25383374798;-41518.49692719727;1643344547;10333.0;10373.0;;;;[10333, 10373];10333_10373;2;2;;;10333_10373_
10334;Eucalipto;Eucalipto, Aradas, Aveiro, Portugal;Travessa do Eucalipto, 3810-164, Portugal;(40.6258579, -8.647483);40.6258579;-8.647483;POINT (-43520.88965485144 106456.62877367438);106456.62877367438;-43520.88965485144;5403604496;10334.0;;;;;[10334];10334;3;3;;;10334_
10335;Bonsucesso;Bonsucesso, Aradas, Aveiro, Portugal;Bom Sucesso, 3810-383 Aveiro, Portugal;(40.6081347, -8.6461487);40.6081347;-8.6461487;POINT (-43419.46781604621 104487.85794998959);104487.85794998959;-43419.46781604621;1595015447;10335.0;;;;;[10335];10335;4;4;;;10335_
10336;Centro;Centro, Aradas, Aveiro, Portugal;Aradas, 3810, Portugal;(40.6189697, -8.6427851);40.6189697;-8.6427851;POINT (-43127.83214201006 105689.3998596477);105689.3998596477;-43127.83214201006;503706174;10336.0;18672.0;;;;[10336, 18672];10336_18672;5;5;;;10336_18672_
10337;Sarrazola;Sarrazola, Cacia, Aveiro, Portugal;Sarrazola, 3800-597 Cacia, Portugal;(40.6892276, -8.6031905);40.6892276;-8.6031905;POINT (-39735.70022118258 113472.73530095523);113472.73530095523;-39735.70022118258;1468751927;10337.0;;;;;[10337];10337;6;6;;;10337_
10338;Quinta Loureiro;Quinta Loureiro, Cacia, Aveiro, Portugal;Q.ta do Loureiro, 3800-574 Cacia, Portugal;(40.6753411, -8.5860381);40.6753411;-8.5860381;POINT (-38293.76232571238 111923.04902649636);111923.04902649636;-38293.76232571238;1469241555;10338.0;;;;;[10338];10338;7;7;;;10338_
10340;Povoa do Paço;Povoa do Paço, Cacia, Aveiro, Portugal;Póvoa do Paço, 3800-564 Cacia, Portugal;(40.6767821, -8.6244772);40.6767821;-8.6244772;POINT (-41542.78241607867 112100.52517244002);112100.52517244002;-41542.78241607867;1705788746;10340.0;;;;;[10340];10340;8;8;;;10340_
10341;Azurva;Azurva, Eixo, Aveiro, Portugal;Azurva, 3800-749 Eixo, Portugal;(40.6375399, -8.5906219);40.6375399;-8.5906219;POINT (-38703.14832149089 107727.31525158887);107727.31525158887;-38703.14832149089;1672162106;10341.0;10349.0;;;;[10341, 10349];10341_10349;9;9;;;10341_10349_
10342;Taboeira;Taboeira, Eixo, Aveiro, Portugal;R. da Taboeira, 3800 Eixo, Portugal;(40.6429845, -8.5869442);40.6429845;-8.5869442;POINT (-38388.9147658934 108330.31297777768);108330.31297777768;-38388.9147658934;1710254977;10342.0;;;;;[10342];10342;10;10;;;10342_
10343;Azenha de Baixo;Azenha de Baixo, Eixo, Aveiro, Portugal;R. São Romão, 3810 Eixo, Portugal;(40.6307848, -8.5954306);40.6307848;-8.5954306;POINT (-39113.88130960035 106979.30563121563);106979.30563121563;-39113.88130960035;1446340007;10343.0;10351.0;10376.0;;;[10343, 10351, 10376];10343_10351_10376;11;11;;;10343_10351_10376_
10344;Paço;Paço, Esgueira, Aveiro, Portugal;Paço, 3800-555 Aveiro, Portugal;(40.6738757, -8.6292771);40.6738757;-8.6292771;POINT (-41950.413232466104 111780.05398484295);111780.05398484295;-41950.413232466104;1499454679;10344.0;10368.0;;;;[10344, 10368];10344_10368;12;12;;;10344_10368_
10345;Quinta da Bela Vista;Quinta da Bela Vista, Esgueira, Aveiro, Portugal;3810-164 São Bernardo, Portugal;(40.6206778, -8.6248349);40.6206778;-8.6248349;POINT (-41607.85629153462 105870.43787660843);105870.43787660843;-41607.85629153462;4447424154;10345.0;;;;;[10345];10345;13;13;;;10345_
10346;Carramona;Carramona, Esgueira, Aveiro, Portugal;R. Manuel de Melo Freitas 39, 3800-183 Aveiro, Portugal;(40.6498275, -8.6296068);40.6498275;-8.6296068;POINT (-41993.368169557674 109109.70648078942);109109.70648078942;-41993.368169557674;403626877;10346.0;;;;;[10346];10346;14;14;;;10346_
10347;Escolas;Escolas, Esgueira, Aveiro, Portugal;Tv. da Escola, 3800, Portugal;(40.6601626, -8.627818);40.6601626;-8.627818;POINT (-41835.616346479095 110256.54487357182);110256.54487357182;-41835.616346479095;1384272588;10347.0;;;;;[10347];10347;15;15;;;10347_
10348;Alagoas;Alagoas, Esgueira, Aveiro, Portugal;R. da Boavista 4, 3800-115 Aveiro, Portugal;(40.640445, -8.6099546);40.640445;-8.6099546;POINT (-40336.846137991015 108058.60442293303);108058.60442293303;-40336.846137991015;428671594;10348.0;10378.0;;;;[10348, 10378];10348_10378;16;16;;;10348_10378_
10349;Azurva;Azurva, Esgueira, Aveiro, Portugal;Azurva, 3800-749 Eixo, Portugal;(40.6375399, -8.5906219);40.6375399;-8.5906219;POINT (-38703.14832149089 107727.31525158887);107727.31525158887;-38703.14832149089;1672162106;10341.0;10349.0;;;;[10341, 10349];10341_10349;9;9;;;10341_10349_
10350;Taboeira ;Taboeira , Esgueira, Aveiro, Portugal;Taboeira, 3800-056 Aveiro, Portugal;(40.6549859, -8.5792798);40.6549859;-8.5792798;POINT (-37733.838347685276 109659.723552671);109659.723552671;-37733.838347685276;1452642203;10350.0;18489.0;;;;[10350, 18489];10350_18489;17;17;;;10350_18489_
10351;Azenha de Baixo;Azenha de Baixo, Esgueira, Aveiro, Portugal;R. São Romão, 3810, Portugal;(40.6307848, -8.5954306);40.6307848;-8.5954306;POINT (-39113.88130960035 106979.30563121563);106979.30563121563;-39113.88130960035;1446340007;10343.0;10351.0;10376.0;;;[10343, 10351, 10376];10343_10351_10376;11;11;;;10343_10351_10376_
10352;Quinta do Cruzeiro;Quinta do Cruzeiro, Esgueira, Aveiro, Portugal;R. do Cruzeiro, 3800-300 Aveiro, Portugal;(40.6487552, -8.6309103);40.6487552;-8.6309103;POINT (-42104.29134972823 108991.25314011835);108991.25314011835;-42104.29134972823;403627339;10352.0;;;;;[10352];10352;18;18;;;10352_
10353;Barrocas;Barrocas, Esgueira, Aveiro, Portugal;Tv. do Sr. das Barrocas, 3800 Aveiro, Portugal;(40.6472344, -8.6423752);40.6472344;-8.6423752;POINT (-43074.97894394962 108827.92330278111);108827.92330278111;-43074.97894394962;1722871025;10353.0;10387.0;;;;[10353, 10387];10353_10387;19;19;19.0;107.0;10353_10387_18661
10354;Mataduços;Mataduços, Esgueira, Aveiro, Portugal;Mataducos, 3800-330 Aveiro, Portugal;(40.6613125, -8.6327736);40.6613125;-8.6327736;POINT (-42253.96760802009 110386.60851170022);110386.60851170022;-42253.96760802009;1389972386;10354.0;;;;;[10354];10354;20;20;;;10354_
10355;Vilar;Vilar, Glória, Aveiro, Portugal;Vilar, 3810-164 Aveiro, Portugal;(40.6266346, -8.631723599999999);40.6266346;-8.631723599999999;POINT (-42187.00355533889 106535.20417136115);106535.20417136115;-42187.00355533889;1406433840;10355.0;10381.0;;;;[10355, 10381];10355_10381;21;21;;;10355_10381_
10356;Gulbenkian;Gulbenkian, Glória, Aveiro, Portugal;Rua de Calouste Gulbenkian, 3810-164 Aveiro, Portugal;(40.6366194, -8.656662);40.6366194;-8.656662;POINT (-44290.41075661707 107656.24683587356);107656.24683587356;-44290.41075661707;689479626;10356.0;;;;;[10356];10356;22;22;;;10356_
10357;Patela;Patela, Glória, Aveiro, Portugal;Patela, 3810-164 Aveiro, Portugal;(40.6288765, -8.6286516);40.6288765;-8.6286516;POINT (-41925.683700663656 106782.69294541578);106782.69294541578;-41925.683700663656;391649014;10357.0;;;;;[10357];10357;23;23;;;10357_
10358;Bairro do Liceu;Bairro do Liceu, Glória, Aveiro, Portugal;Centro Cormecial Bairro do Liceu, Rua Banda da Amizade nº 38, 3810-059 Aveiro, Portugal;(40.6339466, -8.6457418);40.6339466;-8.6457418;POINT (-43368.33397524835 107353.99852670568);107353.99852670568;-43368.33397524835;5237682347;10358.0;;;;;[10358];10358;24;24;;;10358_
10359;Bairro de Santiago;Bairro de Santiago, Glória, Aveiro, Portugal;3810-104 Aveiro, Portugal;(40.631532, -8.6500424);40.631532;-8.6500424;POINT (-43733.73783943651 107087.99203362643);107087.99203362643;-43733.73783943651;1699771670;10359.0;;;;;[10359];10359;25;25;;;10359_
10361;Mário Sacramento;Mário Sacramento, Glória, Aveiro, Portugal;Av. 25 de Abril, 3810-199 Aveiro, Portugal;(40.6358286, -8.6454261);40.6358286;-8.6454261;POINT (-43340.40891290224 107562.83442566243);107562.83442566243;-43340.40891290224;5237682363;10361.0;18656.0;;;;[10361, 18656];10361_18656;26;26;;;10361_18656_
10362;Eucalipto;Eucalipto, Glória, Aveiro, Portugal;R. Dr. Mário Sacramento 52, 3810-104 Aveiro, Portugal;(40.6301879, -8.648327199999999);40.6301879;-8.648327199999999;POINT (-43589.50163924723 106937.88196870318);106937.88196870318;-43589.50163924723;1385017207;10362.0;;;;;[10362];10362;27;27;27.0;30.0;10362_1366
10363;Alquerubim;Alquerubim, Glória, Aveiro, Portugal;Glória, 3810, Portugal;(40.6364589, -8.6573084);40.6364589;-8.6573084;POINT (-44345.19987868441 107638.74932536572);107638.74932536572;-44345.19987868441;4966381641;10363.0;10365.0;18665.0;18666.0;18669.0;[10363, 10365, 18665, 18666, 18669];10363_10365_18665_18666_18669;28;28;;;10363_10365_18665_18666_18669_
10364;Santiago;Santiago, Glória, Aveiro, Portugal;R. Santiago, 3810-193 Aveiro, Portugal;(40.6319996, -8.6535655);40.6319996;-8.6535655;POINT (-44031.493800246324 107141.67503794184);107141.67503794184;-44031.493800246324;1489672387;10364.0;;;;;[10364];10364;29;29;;;10364_
10365;Centro;Centro, Glória, Aveiro, Portugal;Glória, 3810, Portugal;(40.6364589, -8.6573084);40.6364589;-8.6573084;POINT (-44345.19987868441 107638.74932536572);107638.74932536572;-44345.19987868441;4966381641;10363.0;10365.0;18665.0;18666.0;18669.0;[10363, 10365, 18665, 18666, 18669];10363_10365_18665_18666_18669;28;28;;;10363_10365_18665_18666_18669_
10366;Vila Jovem / Santiago;Vila Jovem / Santiago, Glória, Aveiro, Portugal;R. de Anadia 2, 3810-164 Aveiro, Portugal;(40.62707899999999, -8.6484995);40.62707899999999;-8.6484995;POINT (-43606.101147204194 106592.73198944963);106592.73198944963;-43606.101147204194;5212764598;10366.0;;;;;[10366];10366;30;30;;;10366_
10367;Alboi;Alboi, Glória, Aveiro, Portugal;R. da Liberdade 14, 3810-126 Aveiro, Portugal;(40.64036309999999, -8.6567645);40.64036309999999;-8.6567645;POINT (-44296.60719099211 108072.02749622677);108072.02749622677;-44296.60719099211;5237764412;10367.0;;;;;[10367];10367;31;31;;;10367_
10368;Paço;Paço, Nariz, Aveiro, Portugal;Paço, 3800-555 Aveiro, Portugal;(40.6738757, -8.6292771);40.6738757;-8.6292771;POINT (-41950.413232466104 111780.05398484295);111780.05398484295;-41950.413232466104;1499454679;10344.0;10368.0;;;;[10344, 10368];10344_10368;12;12;;;10344_10368_
10369;Mamodeiro;Mamodeiro, Nossa Senhora de Fátima, Aveiro, Portugal;Mamodeiro, 3810 Aveiro, Portugal;(40.576821, -8.5705242);40.576821;-8.5705242;POINT (-37036.492080853444 100976.0265955844);100976.0265955844;-37036.492080853444;3597445650;10369.0;;;;;[10369];10369;32;32;;;10369_
10370;Quintãs;Quintãs, Oliveirinha, Aveiro, Portugal;Quintãs, 3810 Oliveirinha, Portugal;(40.5854429, -8.6170601);40.5854429;-8.6170601;POINT (-40971.49193928015 101954.06607605815);101954.06607605815;-40971.49193928015;5405381397;10370.0;;;;;[10370];10370;33;33;;;10370_
10371;Granja de Baixo;Granja de Baixo, Oliveirinha, Aveiro, Portugal;Granja de Baixo, 3810 Oliveirinha, Portugal;(40.6001166, -8.586565);40.6001166;-8.586565;POINT (-38381.368183146566 103569.78998079902);103569.78998079902;-38381.368183146566;1712973339;10371.0;;;;;[10371];10371;34;34;;;10371_
10372;Costa do Valado;Costa do Valado, Oliveirinha, Aveiro, Portugal;Costa do Valado, 3810-796 Oliveirinha, Portugal;(40.5906967, -8.6029068);40.5906967;-8.6029068;POINT (-39770.15290981896 102530.99403709982);102530.99403709982;-39770.15290981896;1621822559;10372.0;;;;;[10372];10372;35;35;;;10372_
10373;Quinta do Picado;Quinta do Picado, Oliveirinha, Aveiro, Portugal;Q.ta do Picado, 3810-474 Aveiro, Portugal;(40.5949896, -8.623591);40.5949896;-8.623591;POINT (-41518.49692719727 103017.25383374798);103017.25383374798;-41518.49692719727;1643344547;10333.0;10373.0;;;;[10333, 10373];10333_10373;2;2;;;10333_10373_
10374;Bonsucesso;Bonsucesso, Oliveirinha, Aveiro, Portugal;Oliveirinha, 3810 Oliveirinha, Portugal;(40.6060925, -8.594478300000002);40.6060925;-8.594478300000002;POINT (-39047.68822269811 104236.87449937213);104236.87449937213;-39047.68822269811;1712958585;10374.0;10375.0;18640.0;18643.0;18645.0;[10374, 10375, 18640, 18643, 18645];10374_10375_18640_18643_18645;36;36;;;10374_10375_18640_18643_18645_
10375;Centro;Centro, Oliveirinha, Aveiro, Portugal;Oliveirinha, 3810 Oliveirinha, Portugal;(40.6060925, -8.594478300000002);40.6060925;-8.594478300000002;POINT (-39047.68822269811 104236.87449937213);104236.87449937213;-39047.68822269811;1712958585;10374.0;10375.0;18640.0;18643.0;18645.0;[10374, 10375, 18640, 18643, 18645];10374_10375_18640_18643_18645;36;36;;;10374_10375_18640_18643_18645_
10376;Azenha de Baixo;Azenha de Baixo, Santa Joana, Aveiro, Portugal;R. São Romão, 3810, Portugal;(40.6307848, -8.5954306);40.6307848;-8.5954306;POINT (-39113.88130960035 106979.30563121563);106979.30563121563;-39113.88130960035;1446340007;10343.0;10351.0;10376.0;;;[10343, 10351, 10376];10343_10351_10376;11;11;;;10343_10351_10376_
10377;Patela;Patela, Santa Joana, Aveiro, Portugal;Tv. da Patela, 3810-164, Portugal;(40.6298908, -8.6272096);40.6298908;-8.6272096;POINT (-41803.04959651651 106894.64220913067);106894.64220913067;-41803.04959651651;1406433888;10377.0;;;;;[10377];10377;37;37;;;10377_
10378;Alagoas;Alagoas, Santa Joana, Aveiro, Portugal;R. da Boavista 4, 3800-115 Aveiro, Portugal;(40.640445, -8.6099546);40.640445;-8.6099546;POINT (-40336.846137991015 108058.60442293303);108058.60442293303;-40336.846137991015;428671594;10348.0;10378.0;;;;[10348, 10378];10348_10378;16;16;;;10348_10378_
10379;Verdemilho;Verdemilho, São Bernardo, Aveiro, Portugal;Verdemilho, 3810-384 Aveiro, Portugal;(40.6182926, -8.655233299999999);40.6182926;-8.655233299999999;POINT (-44181.6245546741 105620.38458755965);105620.38458755965;-44181.6245546741;4736412822;10332.0;10379.0;;;;[10332, 10379];10332_10379;1;1;;;10332_10379_
10380;Patela;Patela, São Bernardo, Aveiro, Portugal;R. da Patela, 3810-164, Portugal;(40.6256163, -8.6248882);40.6256163;-8.6248882;POINT (-41609.30157112271 106418.86998393438);106418.86998393438;-41609.30157112271;1621787810;10380.0;;;;;[10380];10380;38;38;;;10380_
10381;Vilar;Vilar, São Bernardo, Aveiro, Portugal;Vilar, 3810-164 Aveiro, Portugal;(40.6266346, -8.631723599999999);40.6266346;-8.631723599999999;POINT (-42187.00355533889 106535.20417136115);106535.20417136115;-42187.00355533889;1406433840;10355.0;10381.0;;;;[10355, 10381];10355_10381;21;21;;;10355_10381_
10382;Centro;Centro, São Bernardo, Aveiro, Portugal;São Bernardo, 3810, Portugal;(40.6188083, -8.624348);40.6188083;-8.624348;POINT (-41567.81551245513 105662.60505113898);105662.60505113898;-41567.81551245513;2454376715;10382.0;18648.0;18650.0;;;[10382, 18648, 18650];10382_18648_18650;39;39;;;10382_18648_18650_
10383;Rossio;Rossio, Vera Cruz, Aveiro, Portugal;Largo do Rossio, 3800-209 Aveiro, Portugal;(40.6422767, -8.6563487);40.6422767;-8.6563487;POINT (-44260.17009641846 108284.31906652785);108284.31906652785;-44260.17009641846;2810696856;10383.0;;;;;[10383];10383;40;40;;;10383_
10384;Beira Mar;Beira Mar, Vera Cruz, Aveiro, Portugal;R. Manuel Firmino 27, 3800-213 Aveiro, Portugal;(40.6428679, -8.6520947);40.6428679;-8.6520947;POINT (-43899.941329563546 108347.83871802688);108347.83871802688;-43899.941329563546;5238144381;10384.0;;;;;[10384];10384;41;41;;;10384_
10385;Avenida Dr Lourenço Peixinho;Avenida Dr Lourenço Peixinho, Vera Cruz, Aveiro, Portugal;Av. Dr. Lourenço Peixinho, 3800 Aveiro, Portugal;(40.6430673, -8.6465524);40.6430673;-8.6465524;POINT (-43430.99889589198 108367.2303859787);108367.2303859787;-43430.99889589198;6234314597;10385.0;;;;;[10385];10385;42;42;;;10385_
10386;Estação;Estação, Vera Cruz, Aveiro, Portugal;Lgo da Estação, 3800-095 Aveiro, Portugal;(40.6440742, -8.6409663);40.6440742;-8.6409663;POINT (-42957.83664892781 108476.3012131605);108476.3012131605;-42957.83664892781;1489685311;10386.0;;;;;[10386];10386;43;43;;;10386_
10387;Barrocas;Barrocas, Vera Cruz, Aveiro, Portugal;Tv. do Sr. das Barrocas, 3800 Aveiro, Portugal;(40.6472344, -8.6423752);40.6472344;-8.6423752;POINT (-43074.97894394962 108827.92330278111);108827.92330278111;-43074.97894394962;1722871025;10353.0;10387.0;;;;[10353, 10387];10353_10387;19;19;19.0;107.0;10353_10387_18661
10388;Centro;Centro, Vera Cruz, Aveiro, Portugal;Vera Cruz, Portugal;(40.6478555, -8.6625223);40.6478555;-8.6625223;POINT (-44778.65978892002 108906.95708473572);108906.95708473572;-44778.65978892002;1931196527;10388.0;18654.0;18662.0;;;[10388, 18654, 18662];10388_18654_18662;44;44;;;10388_18654_18662_
10389;Forca;Forca, Vera Cruz, Aveiro, Portugal;Forca, 3800-017 Aveiro, Portugal;(40.6390885, -8.635949499999999);40.6390885;-8.635949499999999;POINT (-42536.64716135691 107920.21300016317);107920.21300016317;-42536.64716135691;1526146469;10389.0;;;;;[10389];10389;45;45;;;10389_
11637;Praia da Costa Nova;Praia da Costa Nova, Gafanha da Encarnação, Ílhavo, Portugal;Praia da Costa Nova, R. da Quinta do Cravo 17, 3830 Gafanha da Encarnação, Portugal;(40.61747099999999, -8.753421);40.61747099999999;-8.753421;POINT (-52490.8460347478 105583.07580200984);105583.07580200984;-52490.8460347478;1650574179;11637.0;;;;;[11637];11637;46;46;46.0;119.0;11637_18681
11638;Costa Nova;Costa Nova, Gafanha da Encarnação, Ílhavo, Portugal;Costa Nova do Prado, 3830-451 Gafanha da Encarnação, Portugal;(40.6150253, -8.750700499999999);40.6150253;-8.750700499999999;POINT (-52262.54181587227 105309.86789096399);105309.86789096399;-52262.54181587227;3638068933;11638.0;18683.0;;;;[11638, 18683];11638_18683;47;47;;;11638_18683_
11639;Praia da Costa Nova;Praia da Costa Nova, Gafanha da Nazaré, Ílhavo, Portugal;3830 Gafanha da Nazaré, Portugal;(40.6363737, -8.7004614);40.6363737;-8.7004614;POINT (-47995.8473679206 107651.93558166047);107651.93558166047;-47995.8473679206;5145328396;11639.0;11640.0;18509.0;18684.0;;[11639, 11640, 18509, 18684];11639_11640_18509_18684;48;48;;;11639_11640_18509_18684_
11640;Costa Nova;Costa Nova, Gafanha da Nazaré, Ílhavo, Portugal;3830 Gafanha da Nazaré, Portugal;(40.6363737, -8.7004614);40.6363737;-8.7004614;POINT (-47995.8473679206 107651.93558166047);107651.93558166047;-47995.8473679206;5145328396;11639.0;11640.0;18509.0;18684.0;;[11639, 11640, 18509, 18684];11639_11640_18509_18684;48;48;;;11639_11640_18509_18684_
11641;Praia da Barra;Praia da Barra, Gafanha da Nazaré, Ílhavo, Portugal;Praia da Barra, Portugal;(40.6288024, -8.7501818);40.6288024;-8.7501818;POINT (-52207.91948481895 106839.47392255955);106839.47392255955;-52207.91948481895;3618589041;11641.0;;;;;[11641];11641;49;49;;;11641_
11642;Cale da Vila;Cale da Vila, Gafanha da Nazaré, Ílhavo, Portugal;Cale da Vila, 3830 Gafanha da Nazaré, Portugal;(40.6332041, -8.6944623);40.6332041;-8.6944623;POINT (-47490.59033624346 107296.70325198717);107296.70325198717;-47490.59033624346;1445867533;11642.0;;;;;[11642];11642;50;50;;;11642_
11643;Barra;Barra, Gafanha da Nazaré, Ílhavo, Portugal;Pte. da Barra, 3830 Gafanha da Nazaré, Portugal;(40.6297912, -8.737629);40.6297912;-8.737629;POINT (-51145.120762677936 106941.90532878261);106941.90532878261;-51145.120762677936;3031049567;11643.0;;;;;[11643];11643;51;51;;;11643_
11644;Ribas;Ribas, São Salvador, Ílhavo, Portugal;Ribas, 3830-237 Ílhavo, Portugal;(40.6073137, -8.657627699999999);40.6073137;-8.657627699999999;POINT (-44391.50227224092 104402.41382040076);104402.41382040076;-44391.50227224092;1526054224;11644.0;;;;;[11644];11644;52;52;;;11644_
11645;Coutada;Coutada, São Salvador, Ílhavo, Portugal;Coutada, 3830 Ílhavo, Portugal;(40.611548, -8.6615348);40.611548;-8.6615348;POINT (-44719.3494526003 104874.59822387918);104874.59822387918;-44719.3494526003;3599610777;11645.0;;;;;[11645];11645;53;53;;;11645_
11646;Centro;Centro, São Salvador, Ílhavo, Portugal;Ílhavo (São Salvador), 3830, Portugal;(40.6026569, -8.671060299999999);40.6026569;-8.671060299999999;POINT (-45531.50501259435 103892.15073150133);103892.15073150133;-45531.50501259435;9695134127;11646.0;11647.0;;;;[11646, 11647];11646_11647;54;54;;;11646_11647_
11647;Cancela;Cancela, São Salvador, Ílhavo, Portugal;Ílhavo (São Salvador), 3830, Portugal;(40.6026569, -8.671060299999999);40.6026569;-8.671060299999999;POINT (-45531.50501259435 103892.15073150133);103892.15073150133;-45531.50501259435;9695134127;11646.0;11647.0;;;;[11646, 11647];11646_11647;54;54;;;11646_11647_
11648;Gafanha D'Áquem;Gafanha D'Áquem, São Salvador, Ílhavo, Portugal;3830 Aveiro, Portugal;(40.6409057, -8.6948563);40.6409057;-8.6948563;POINT (-47518.46181720926 108152.1611294022);108152.1611294022;-47518.46181720926;1650474591;11648.0;;;;;[11648];11648;55;55;;;11648_
11649;Moitinhos;Moitinhos, São Salvador, Ílhavo, Portugal;Moitinhos, 3830 Ílhavo, Portugal;(40.5843563, -8.648781099999999);40.5843563;-8.648781099999999;POINT (-43657.71815321072 101848.64426251521);101848.64426251521;-43657.71815321072;3597445654;11649.0;;;;;[11649];11649;56;56;;;11649_
18481;Centro Congressos;Centro Congressos, Vera Cruz, Aveiro, Portugal;Cais da Fonte Nova 3810, 3810-164 Aveiro, Portugal;(40.6379297, -8.6438331);40.6379297;-8.6438331;POINT (-43204.29124025425 107795.37292782414);107795.37292782414;-43204.29124025425;6436344425;18481.0;;;;;[18481];18481;57;57;57.0;26.0;18481_18656
18482;Glicinias;Glicinias, Aradas, Aveiro, Portugal;R. Dom Manuel Barbuda e Vasconcelos, 3810-498 Aveiro, Portugal;(40.6269845, -8.6453837);40.6269845;-8.6453837;POINT (-43342.54024163686 106580.69857143442);106580.69857143442;-43342.54024163686;1701757828;18482.0;;;;;[18482];18482;58;58;;;18482_
18484;Olho d'Agua;Olho d'Agua, Esgueira, Aveiro, Portugal;Olho D'água, 3800-371 Aveiro, Portugal;(40.6537569, -8.6231739);40.6537569;-8.6231739;POINT (-41446.846099223185 109543.00614848988);109543.00614848988;-41446.846099223185;1714381883;18484.0;;;;;[18484];18484;59;59;;;18484_
18485;Bela Vista;Bela Vista, Esgueira, Aveiro, Portugal;R. da Bela Vista, 3800, Portugal;(40.6447461, -8.6149975);40.6447461;-8.6149975;POINT (-40760.81447644393 108538.55590492606);108538.55590492606;-40760.81447644393;1870218475;18485.0;;;;;[18485];18485;60;60;;;18485_
18487;Vilarinho ;Vilarinho , Cacia, Aveiro, Portugal;Vilarinho, 3800 Cacia, Portugal;(40.68997419999999, -8.621653900000002);40.68997419999999;-8.621653900000002;POINT (-41295.94259552256 113564.15641507658);113564.15641507658;-41295.94259552256;1710143711;18487.0;;;;;[18487];18487;61;61;;;18487_
18488;Centro;Centro, Cacia, Aveiro, Portugal;3800 Cacia, Portugal;(40.6836396, -8.5965662);40.6836396;-8.5965662;POINT (-39179.02348513515 112849.22270667202);112849.22270667202;-39179.02348513515;1468363371;18488.0;;;;;[18488];18488;62;62;;;18488_
